,row_number,Date,Date_Normalized,RelDiff_Ozone,Ozone,RelDiff_Ozone_ConstantTrend_residue,RelDiff_Ozone_ConstantTrend_residue_zeroCycle,RelDiff_Ozone_ConstantTrend_residue_zeroCycle_residue,RelDiff_Ozone_ConstantTrend_residue_bestCycle_byL2,RelDiff_Ozone_ConstantTrend_residue_bestCycle_byL2_residue,RelDiff_Ozone_ConstantTrend_residue_Seasonal_MonthOfYear,RelDiff_Ozone_ConstantTrend_residue_Seasonal_MonthOfYear_residue,RelDiff_Ozone_Lag1Trend_residue,RelDiff_Ozone_Lag1Trend_residue_zeroCycle,RelDiff_Ozone_Lag1Trend_residue_zeroCycle_residue,RelDiff_Ozone_Lag1Trend_residue_bestCycle_byL2,RelDiff_Ozone_Lag1Trend_residue_bestCycle_byL2_residue,RelDiff_Ozone_Lag1Trend_residue_Seasonal_MonthOfYear,RelDiff_Ozone_Lag1Trend_residue_Seasonal_MonthOfYear_residue,RelDiff_Ozone_LinearTrend_residue,RelDiff_Ozone_LinearTrend_residue_zeroCycle,RelDiff_Ozone_LinearTrend_residue_zeroCycle_residue,RelDiff_Ozone_LinearTrend_residue_bestCycle_byL2,RelDiff_Ozone_LinearTrend_residue_bestCycle_byL2_residue,RelDiff_Ozone_LinearTrend_residue_Seasonal_MonthOfYear,RelDiff_Ozone_LinearTrend_residue_Seasonal_MonthOfYear_residue,RelDiff_Ozone_PolyTrend_residue,RelDiff_Ozone_PolyTrend_residue_zeroCycle,RelDiff_Ozone_PolyTrend_residue_zeroCycle_residue,RelDiff_Ozone_PolyTrend_residue_bestCycle_byL2,RelDiff_Ozone_PolyTrend_residue_bestCycle_byL2_residue,RelDiff_Ozone_PolyTrend_residue_Seasonal_MonthOfYear,RelDiff_Ozone_PolyTrend_residue_Seasonal_MonthOfYear_residue,Exog2,Exog3,Exog4=E,Exog4=F,Exog4=C,Exog4=D,Exog4=B,Exog5=K,Exog5=L,Exog5=M,Exog5=N
161,161,1968-06-01,0.9939148073022313,0.0,3.5,-0.007256161681490011,0.0,-0.007256161681490011,0.07584992933910008,-0.08310609102059009,0.07584992933910008,-0.08310609102059009,-0.03157894736842104,0.0,-0.03157894736842104,-0.020460997427317794,-0.011117949941103246,0.06581412595002063,-0.09739307331844167,-0.006008874124189451,0.0,-0.006008874124189451,0.07588099911123379,-0.08188987323542324,0.07588099911123379,-0.08188987323542324,-0.014833576804127424,0.0,-0.014833576804127424,0.07561252103595725,-0.09044609784008467,0.07561252103595725,-0.09044609784008467,0.25277438351922854,0.24564751669071144,1,0,0,0,0,0,0,0,1
162,162,1968-07-01,1.0,0.14285714285714288,4.9,0.13560098117565286,0.0,0.13560098117565286,0.0459636826257663,0.08963729854988656,0.0459636826257663,0.08963729854988656,0.14285714285714288,0.0,0.14285714285714288,0.0404510200973577,0.10240612275978517,-0.029886246713333786,0.17274338957047666,0.13686363471886837,0.0,0.13686363471886837,0.046010118383814955,0.09085351633505341,0.046010118383814955,0.09085351633505341,0.12768757828769411,0.0,0.12768757828769411,0.0457056195421679,0.08198195874552622,0.0457056195421679,0.08198195874552622,0.25277438351922854,0.24564751669071144,0,0,0,1,0,0,1,0,0
163,163,1968-08-01,1.006288032454361,-0.06250000000000003,4.2,-0.06975616168149004,0.0,-0.06975616168149004,-0.010896649277893421,-0.05885951240359662,-0.010896649277893421,-0.05885951240359662,-0.2053571428571429,0.0,-0.2053571428571429,-0.014100352048790484,-0.19125679080835242,-0.04996515509212999,-0.15539198776501292,-0.06847762995282912,0.0,-0.06847762995282912,-0.010927890548642943,-0.05754973940418617,-0.010927890548642943,-0.05754973940418617,-0.07802270840799853,0.0,-0.07802270840799853,-0.010565345129487239,-0.06745736327851129,-0.010565345129487239,-0.06745736327851129,0.25277438351922854,-0.40016772880261053,0,0,0,1,0,0,0,1,0
164,164,1968-09-01,1.012576064908722,0.04761904761904765,4.7,0.040362885937557644,0.0,0.040362885937557644,0.003336386023311113,0.03702649991424653,0.003336386023311113,0.03702649991424653,0.11011904761904767,0.0,0.11011904761904767,0.0008562918634286236,0.10926275575561904,0.014233035301204537,0.09588601231784313,0.04165729585166399,0.0,0.04165729585166399,0.003321022938007029,0.03833627291365697,0.003321022938007029,0.03833627291365697,0.03173710797085727,0.0,0.03173710797085727,0.003664872223649497,0.028072235747207772,0.003664872223649497,0.028072235747207772,-0.39101037450630677,-0.40016772880261053,0,0,0,0,1,0,1,0,0
165,165,1968-10-01,1.0186612576064908,-0.09090909090909093,3.7,-0.09816525259058094,0.0,-0.09816525259058094,-0.031628582947411395,-0.06653666964316954,-0.031628582947411395,-0.06653666964316954,-0.13852813852813858,0.0,-0.13852813852813858,-0.0028182933128058857,-0.1357098452153327,-0.03496496897072251,-0.10356316955741607,-0.09685547669055966,0.0,-0.09685547669055966,-0.03162858004680055,-0.06522689664375911,-0.03162858004680055,-0.06522689664375911,-0.10714450139079444,0.0,-0.10714450139079444,-0.0313060097843529,-0.07583849160644154,-0.0313060097843529,-0.07583849160644154,-0.39101037450630677,-1.6917982197892545,0,0,1,0,0,0,0,1,0
166,166,1968-11-01,1.024949290060852,-0.04999999999999998,3.2,-0.05725616168148999,0.0,-0.05725616168148999,-0.11923454084226534,0.06197837916077535,-0.11923454084226534,0.06197837916077535,0.040909090909090944,0.0,0.040909090909090944,-0.020460997427317794,0.06137008833640874,-0.08760595789485395,0.1285150488039449,-0.055930507596023284,0.0,-0.055930507596023284,-0.11921865975620906,0.06328815216018577,-0.11921865975620906,0.06328815216018577,-0.06660671836746579,0.0,-0.06660671836746579,-0.11892140274487781,0.05231468437741202,-0.11892140274487781,0.05231468437741202,-1.6785798905573774,-1.0459829742959326,0,0,0,0,1,0,0,0,1
167,167,1968-12-01,1.0310344827586206,-0.14736842105263162,1.8,-0.15462458273412164,0.0,-0.15462458273412164,-0.09336251326456961,-0.061262069469552025,-0.09336251326456961,-0.061262069469552025,-0.09736842105263163,0.0,-0.09736842105263163,0.0404510200973577,-0.13781944114998934,0.025872027577695723,-0.12324044863032735,-0.15328356266273999,0.0,-0.15328356266273999,-0.0933312661925984,-0.05995229647014158,-0.0933312661925984,-0.05995229647014158,-0.16434036034695654,0.0,-0.16434036034695654,-0.09306175488364608,-0.07127860546331045,-0.09306175488364608,-0.07127860546331045,-1.034795132531842,-1.6917982197892545,0,0,1,0,0,1,0,0,0
168,168,1969-01-01,1.0373225152129817,0.02469135802469136,2.0,0.01743519634320135,0.0,0.01743519634320135,-0.045453228768752976,0.06288842511195433,-0.045453228768752976,0.06288842511195433,0.17205977907732298,0.0,0.17205977907732298,-0.014100352048790484,0.18616013112611346,0.04175883081131097,0.13030094826601202,0.01879209460002842,0.0,0.01879209460002842,-0.04549964746844742,0.06429174206847584,-0.04549964746844742,0.06429174206847584,0.007335903963926225,0.0,0.007335903963926225,-0.04563474448641186,0.05297064845033808,-0.04563474448641186,0.05297064845033808,-1.6785798905573774,-1.0459829742959326,0,0,0,1,0,0,0,0,1
169,169,1969-02-01,1.0436105476673427,-0.03614457831325302,1.7,-0.04340073999474303,0.0,-0.04340073999474303,0.023765586344338414,-0.06716632633908144,0.023765586344338414,-0.06716632633908144,-0.060835936337944374,0.0,-0.060835936337944374,0.0008562918634286236,-0.061692228201372996,0.06921881511309139,-0.13005475145103576,-0.04202796355247053,0.0,-0.04202796355247053,0.023735045830089403,-0.06576300938255994,0.023735045830089403,-0.06576300938255994,-0.05388980054723752,0.0,-0.05388980054723752,0.023579166463807227,-0.07746896701104475,0.023579166463807227,-0.07746896701104475,-1.034795132531842,-0.40016772880261053,1,0,0,0,0,0,0,0,1
170,170,1969-03-01,1.0492900608519269,0.1375,2.8,0.13024383831851,0.0,0.13024383831851,0.06754400305251901,0.06269983526599099,0.06754400305251901,0.06269983526599099,0.17364457831325303,0.0,0.17364457831325303,-0.0028182933128058857,0.17646287162605892,0.043778416708180605,0.12986616160507242,0.13163095634763644,0.0,0.13163095634763644,0.06752795046784694,0.0641030058797895,0.06752795046784694,0.0641030058797895,0.11939732617946383,0.0,0.11939732617946383,0.06734994977255175,0.05204737640691208,0.06734994977255175,0.05204737640691208,-0.39101037450630677,0.24564751669071144,0,0,0,1,0,0,1,0,0
171,171,1969-04-01,1.055578093306288,0.04395604395604399,3.2,0.03669988227455398,0.0,0.03669988227455398,0.05609541716186204,-0.01939553488730806,0.05609541716186204,-0.01939553488730806,-0.09354395604395602,0.0,-0.09354395604395602,-0.020460997427317794,-0.07308295861663822,-0.011448585890656988,-0.08209537015329903,0.038102878489125844,0.0,0.038102878489125844,0.05609524276263538,-0.017992364273509538,0.05609524276263538,-0.017992364273509538,0.025451607392051434,0.0,0.025451607392051434,0.055890090000889674,-0.03043848260883824,0.055890090000889674,-0.03043848260883824,0.25277438351922854,-0.40016772880261053,0,0,0,1,0,0,0,0,1
172,172,1969-05-01,1.061663286004057,0.12631578947368424,4.4,0.11905962779219423,0.0,0.11905962779219423,0.010035803389079456,0.10902382440311477,0.010035803389079456,0.10902382440311477,0.08235974551764025,0.0,0.08235974551764025,0.0404510200973577,0.041908725420282546,-0.04605961377278256,0.1284193592904228,0.12047798999268103,0.0,0.12047798999268103,0.010050994975767743,0.11042699501691329,0.010050994975767743,0.11042699501691329,0.10741650354703217,0.0,0.10741650354703217,0.009816349395558666,0.0976001541514735,0.009816349395558666,0.0976001541514735,-0.39101037450630677,-0.40016772880261053,0,1,0,0,0,0,0,0,1
173,173,1969-06-01,1.067951318458418,-0.09345794392523366,3.4,-0.10071410560672367,0.0,-0.10071410560672367,0.07584992933910008,-0.17656403494582373,0.07584992933910008,-0.17656403494582373,-0.2197737333989179,0.0,-0.2197737333989179,-0.014100352048790484,-0.20567338135012742,0.06581412595002063,-0.28558785934893854,-0.09927986522079144,0.0,-0.09927986522079144,0.07588099911123379,-0.1751608643320252,0.07588099911123379,-0.1751608643320252,-0.11277152186128608,0.0,-0.11277152186128608,0.07561252103595725,-0.18838404289724334,0.07561252103595725,-0.18838404289724334,-0.39101037450630677,0.8914627621840334,0,0,0,1,0,0,0,1,0
174,174,1969-07-01,1.0740365111561867,0.0515463917525773,3.9,0.04429023007108729,0.0,0.04429023007108729,0.0459636826257663,-0.00167345255467901,0.0459636826257663,-0.00167345255467901,0.14500433567781096,0.0,0.14500433567781096,0.0008562918634286236,0.14414804381438234,-0.029886246713333786,0.17489058239114474,0.04573983644293445,0.0,0.04573983644293445,0.046010118383814955,-0.00027028194088050267,0.046010118383814955,-0.00027028194088050267,0.03182577634080305,0.0,0.03182577634080305,0.0457056195421679,-0.013879843201364844,0.0457056195421679,-0.013879843201364844,0.8965591415447639,-0.40016772880261053,0,0,0,1,0,0,0,1,0
175,175,1969-08-01,1.0803245436105477,0.15686274509803919,5.5,0.14960658341654917,0.0,0.14960658341654917,-0.010896649277893421,0.16050323269444258,-0.010896649277893421,0.16050323269444258,0.10531635334546188,0.0,0.10531635334546188,-0.0028182933128058857,0.10813464665826777,-0.04996515509212999,0.15528150843759186,0.15107206797384176,0.0,0.15107206797384176,-0.010927890548642943,0.1619999585224847,-0.010927890548642943,0.1619999585224847,0.13671517817581313,0.0,0.13671517817581313,-0.010565345129487239,0.14728052330530036,-0.010565345129487239,0.14728052330530036,-0.39101037450630677,-0.40016772880261053,0,0,1,0,0,0,1,0,0
176,176,1969-09-01,1.0866125760649088,-0.1440677966101695,3.8,-0.1513239582916595,0.0,-0.1513239582916595,0.003336386023311113,-0.1546603443149706,0.003336386023311113,-0.1546603443149706,-0.30093054170820865,0.0,-0.30093054170820865,-0.020460997427317794,-0.2804695442808909,0.014233035301204537,-0.31516357700941316,-0.1498425955489215,0.0,-0.1498425955489215,0.003321022938007029,-0.15316361848692853,0.003321022938007029,-0.15316361848692853,-0.1646487984698163,0.0,-0.1646487984698163,0.003664872223649497,-0.1683136706934658,0.003664872223649497,-0.1683136706934658,-0.39101037450630677,-1.0459829742959326,0,0,1,0,0,0,0,1,0
177,177,1969-10-01,1.0926977687626775,-0.059405940594059375,3.2,-0.06666210227554939,0.0,-0.06666210227554939,-0.031628582947411395,-0.035033519328137995,-0.031628582947411395,-0.035033519328137995,0.08466185601611012,0.0,0.08466185601611012,0.0404510200973577,0.04421083591875242,-0.03496496897072251,0.11962682498683264,-0.06516537354689643,0.0,-0.06516537354689643,-0.03162858004680055,-0.03353679350009588,-0.03162858004680055,-0.03353679350009588,-0.08041260038565527,0.0,-0.08041260038565527,-0.0313060097843529,-0.049106590601302375,-0.0313060097843529,-0.049106590601302375,-1.034795132531842,-1.0459829742959326,0,0,0,0,1,0,0,1,0
178,178,1969-11-01,1.0989858012170386,-0.0947368421052632,2.3,-0.10199300378675322,0.0,-0.10199300378675322,-0.11923454084226534,0.017241537055512124,-0.11923454084226534,0.017241537055512124,-0.03533090151120383,0.0,-0.03533090151120383,-0.014100352048790484,-0.021230549462413345,-0.08760595789485395,0.052275056383650126,-0.10048039687265484,0.0,-0.10048039687265484,-0.11921865975620906,0.01873826288355422,-0.11921865975620906,0.01873826288355422,-0.11618979275549343,0.0,-0.11618979275549343,-0.11892140274487781,0.002731609989384376,-0.11892140274487781,0.002731609989384376,-1.034795132531842,-1.6917982197892545,0,0,1,0,0,0,0,0,1
179,179,1969-12-01,1.1050709939148073,-0.011627906976744139,2.2,-0.01888406865823415,0.0,-0.01888406865823415,-0.09336251326456961,0.07447844460633546,-0.09336251326456961,0.07447844460633546,0.08310893512851907,0.0,0.08310893512851907,0.0008562918634286236,0.08225264326509044,0.025872027577695723,0.05723690755082334,-0.01735609575822084,0.0,-0.01735609575822084,-0.0933312661925984,0.07597517043437757,-0.0933312661925984,0.07597517043437757,-0.03351901978998858,0.0,-0.03351901978998858,-0.09306175488364608,0.059542735093657505,-0.09306175488364608,0.059542735093657505,-1.6785798905573774,-1.0459829742959326,0,0,1,0,0,0,0,0,1
180,180,1970-01-01,1.1113590263691684,-0.10588235294117651,1.3,-0.11313851462266653,0.0,-0.11313851462266653,-0.045453228768752976,-0.06768528585391355,-0.045453228768752976,-0.06768528585391355,-0.09425444596443237,0.0,-0.09425444596443237,-0.0028182933128058857,-0.09143615265162648,0.04175883081131097,-0.13601327677574335,-0.11159466353720777,0.0,-0.11159466353720777,-0.04549964746844742,-0.06609501606876036,-0.04549964746844742,-0.06609501606876036,-0.12823274276937635,0.0,-0.12823274276937635,-0.04563474448641186,-0.08259799828296449,-0.04563474448641186,-0.08259799828296449,-1.034795132531842,-1.0459829742959326,0,0,0,1,0,0,0,0,1
181,181,1970-02-01,1.1176470588235294,0.13157894736842105,2.3,0.12432278568693103,0.0,0.12432278568693103,0.023765586344338414,0.10055719934259262,0.023765586344338414,0.10055719934259262,0.23746130030959756,0.0,0.23746130030959756,-0.020460997427317794,0.25792229773691533,0.06921881511309139,0.16824248519650617,0.1258825149578352,0.0,0.1258825149578352,0.023735045830089403,0.1021474691277458,0.023735045830089403,0.1021474691277458,0.10876263109315985,0.0,0.10876263109315985,0.023579166463807227,0.08518346462935263,0.023579166463807227,0.08518346462935263,-1.034795132531842,-0.40016772880261053,0,0,0,1,0,0,0,0,1
182,182,1970-03-01,1.1233265720081136,0.0465116279069768,2.7,0.039255466225486785,0.0,0.039255466225486785,0.06754400305251901,-0.028288536827032223,0.06754400305251901,-0.028288536827032223,-0.08506731946144425,0.0,-0.08506731946144425,0.0404510200973577,-0.12551833955880196,0.043778416708180605,-0.12884573616962486,0.040829537083244896,0.0,0.040829537083244896,0.06752795046784694,-0.02669841338460205,0.06752795046784694,-0.02669841338460205,0.023268731534638605,0.0,0.023268731534638605,0.06734994977255175,-0.044081218237913146,0.06734994977255175,-0.044081218237913146,-0.39101037450630677,-0.40016772880261053,0,0,0,1,0,1,0,0,0
183,183,1970-04-01,1.1296146044624746,0.06666666666666658,3.3,0.05941050498517657,0.0,0.05941050498517657,0.05609541716186204,0.003315087823314529,0.05609541716186204,0.003315087823314529,0.020155038759689783,0.0,0.020155038759689783,-0.014100352048790484,0.034255390808480266,-0.011448585890656988,0.03160362465034677,0.061000454028380106,0.0,0.061000454028380106,0.05609524276263538,0.0049052112657447244,0.05609524276263538,0.0049052112657447244,0.04294509555140798,0.0,0.04294509555140798,0.055890090000889674,-0.012944994449481696,0.055890090000889674,-0.012944994449481696,-0.39101037450630677,-0.40016772880261053,0,0,0,1,0,1,0,0,0
184,184,1970-05-01,1.1356997971602434,0.04166666666666672,3.7,0.03441050498517671,0.0,0.03441050498517671,0.010035803389079456,0.024374701596097257,0.010035803389079456,0.024374701596097257,-0.024999999999999863,0.0,-0.024999999999999863,0.0008562918634286236,-0.025856291863428485,-0.04605961377278256,0.021059613772782697,0.03601582001429518,0.0,0.03601582001429518,0.010050994975767743,0.025964825038527435,0.010050994975767743,0.025964825038527435,0.017475438152665737,0.0,0.017475438152665737,0.009816349395558666,0.007659088757107071,0.009816349395558666,0.007659088757107071,-0.39101037450630677,-0.40016772880261053,1,0,0,0,0,0,0,1,0
185,185,1970-06-01,1.1419878296146044,-0.06999999999999998,3.0,-0.07725616168149,0.0,-0.07725616168149,0.07584992933910008,-0.15310609102059008,0.07584992933910008,-0.15310609102059008,-0.11166666666666669,0.0,-0.11166666666666669,-0.0028182933128058857,-0.1088483733538608,0.06581412595002063,-0.1774807926166873,-0.07563496846692609,0.0,-0.07563496846692609,0.07588099911123379,-0.15151596757815988,0.07588099911123379,-0.15151596757815988,-0.0946832117985085,0.0,-0.0946832117985085,0.07561252103595725,-0.17029573283446575,0.07561252103595725,-0.17029573283446575,-0.39101037450630677,0.24564751669071144,1,0,0,0,0,0,1,0,0
186,186,1970-07-01,1.1480730223123732,0.08602150537634407,3.8,0.07876534369485405,0.0,0.07876534369485405,0.0459636826257663,0.03280166106908775,0.0459636826257663,0.03280166106908775,0.15602150537634404,0.0,0.15602150537634404,-0.020460997427317794,0.17648250280366184,-0.029886246713333786,0.18590775208967783,0.08040190289533289,0.0,0.08040190289533289,0.046010118383814955,0.034391784511517934,0.046010118383814955,0.034391784511517934,0.06085569392831171,0.0,0.06085569392831171,0.0457056195421679,0.01515007438614381,0.0457056195421679,0.01515007438614381,0.25277438351922854,0.24564751669071144,0,0,1,0,0,0,1,0,0
187,187,1970-08-01,1.1543610547667342,0.08910891089108915,4.7,0.08185274920959913,0.0,0.08185274920959913,-0.010896649277893421,0.09274939848749256,-0.010896649277893421,0.09274939848749256,0.0030874055147450813,0.0,0.0030874055147450813,0.0404510200973577,-0.03736361458261262,-0.04996515509212999,0.05305256060687507,0.08350518659552339,0.0,0.08350518659552339,-0.010927890548642943,0.09443307714416634,-0.010927890548642943,0.09443307714416634,0.06343767738185468,0.0,0.06343767738185468,-0.010565345129487239,0.07400302251134193,-0.010565345129487239,0.07400302251134193,0.25277438351922854,-1.0459829742959326,0,0,0,0,1,0,1,0,0
188,188,1970-09-01,1.1606490872210953,-0.00909090909090915,4.6,-0.01634707077239916,0.0,-0.01634707077239916,0.003336386023311113,-0.019683456795710274,0.003336386023311113,-0.019683456795710274,-0.0981998199819983,0.0,-0.0981998199819983,-0.014100352048790484,-0.08409946793320781,0.014233035301204537,-0.11243285528320283,-0.014678755201029473,0.0,-0.014678755201029473,0.003321022938007029,-0.017999778139036502,0.003321022938007029,-0.017999778139036502,-0.03527444411364155,0.0,-0.03527444411364155,0.003664872223649497,-0.038939316337291044,0.003664872223649497,-0.038939316337291044,-1.034795132531842,-1.6917982197892545,0,0,0,0,1,0,0,1,0
189,189,1970-10-01,1.166734279918864,-0.15596330275229356,2.9,-0.16321946443378357,0.0,-0.16321946443378357,-0.031628582947411395,-0.13159088148637219,-0.031628582947411395,-0.13159088148637219,-0.1468723936613844,0.0,-0.1468723936613844,0.0008562918634286236,-0.14772868552481302,-0.03496496897072251,-0.1119074246906619,-0.16153578287649895,0.0,-0.16153578287649895,-0.03162858004680055,-0.1299072028296984,-0.03162858004680055,-0.1299072028296984,-0.18264919526881251,0.0,-0.18264919526881251,-0.0313060097843529,-0.15134318548445963,-0.0313060097843529,-0.15134318548445963,-1.6785798905573774,-1.6917982197892545,0,0,0,0,1,0,0,1,0
190,190,1970-11-01,1.173022312373225,-0.13043478260869568,1.7,-0.1376909442901857,0.0,-0.1376909442901857,-0.11923454084226534,-0.01845640344792035,-0.11923454084226534,-0.01845640344792035,0.025528520143597883,0.0,0.025528520143597883,-0.0028182933128058857,0.028346813456403767,-0.08760595789485395,0.11313447803845184,-0.13599138454745563,0.0,-0.13599138454745563,-0.11921865975620906,-0.01677272479124657,-0.11921865975620906,-0.01677272479124657,-0.15764661183556927,0.0,-0.15764661183556927,-0.11892140274487781,-0.038725209090691465,-0.11892140274487781,-0.038725209090691465,-1.6785798905573774,-1.6917982197892545,0,0,1,0,0,0,0,0,1
191,191,1970-12-01,1.1791075050709938,-0.049999999999999996,1.3,-0.05725616168149,0.0,-0.05725616168149,-0.09336251326456961,0.03610635158307961,-0.09336251326456961,0.03610635158307961,0.08043478260869569,0.0,0.08043478260869569,-0.020460997427317794,0.10089578003601349,0.025872027577695723,0.054562755030999964,-0.055541235952845026,0.0,-0.055541235952845026,-0.0933312661925984,0.03779003023975338,-0.0933312661925984,0.03779003023975338,-0.07772744508944443,0.0,-0.07772744508944443,-0.09306175488364608,0.015334309794201653,-0.09306175488364608,0.015334309794201653,-1.6785798905573774,-1.0459829742959326,0,0,1,0,0,0,0,1,0
192,192,1971-01-01,1.1853955375253549,0.06578947368421052,1.8,0.05853331200272051,0.0,0.05853331200272051,-0.045453228768752976,0.10398654077147348,-0.045453228768752976,0.10398654077147348,0.11578947368421053,0.0,0.11578947368421053,0.0404510200973577,0.07533845358685282,0.04175883081131097,0.07403064287289957,0.06026411591681092,0.0,0.06026411591681092,-0.04549964746844742,0.10576376338525834,-0.04549964746844742,0.10576376338525834,0.03752232645244729,0.0,0.03752232645244729,-0.04563474448641186,0.08315707093885916,-0.04563474448641186,0.08315707093885916,-1.034795132531842,-1.0459829742959326,0,0,0,1,0,0,0,0,1
193,193,1971-02-01,1.191683569979716,0.02469135802469136,2.0,0.01743519634320135,0.0,0.01743519634320135,0.023765586344338414,-0.006330390001137064,0.023765586344338414,-0.006330390001137064,-0.041098115659519166,0.0,-0.041098115659519166,-0.014100352048790484,-0.026997763610728684,0.06921881511309139,-0.11031693077261055,0.019181878442737187,0.0,0.019181878442737187,0.023735045830089403,-0.004553167387352217,0.023735045830089403,-0.004553167387352217,-0.004122536806823503,0.0,-0.004122536806823503,0.023579166463807227,-0.02770170327063073,0.023579166463807227,-0.02770170327063073,-1.034795132531842,-0.40016772880261053,0,0,1,0,0,0,0,0,1
194,194,1971-03-01,1.1973630831643003,0.024096385542168704,2.2,0.016840223860678693,0.0,0.016840223860678693,0.06754400305251901,-0.05070377919184031,0.06754400305251901,-0.05070377919184031,-0.0005949724825226564,0.0,-0.0005949724825226564,0.0008562918634286236,-0.00145126434595128,0.043778416708180605,-0.04437338919070326,0.018601247547068468,0.0,0.018601247547068468,0.06752795046784694,-0.04892670292077848,0.06752795046784694,-0.04892670292077848,-0.005217429529456599,0.0,-0.005217429529456599,0.06734994977255175,-0.07256737930200835,0.06734994977255175,-0.07256737930200835,-0.39101037450630677,-1.0459829742959326,0,0,0,1,0,0,0,0,1
195,195,1971-04-01,1.2036511156186613,0.09411764705882353,3.0,0.08686148537733351,0.0,0.08686148537733351,0.05609541716186204,0.030766068215471475,0.05609541716186204,0.030766068215471475,0.07002126151665483,0.0,0.07002126151665483,-0.0028182933128058857,0.07283955482946072,-0.011448585890656988,0.08146984740731182,0.08863838724916873,0.0,0.08863838724916873,0.05609524276263538,0.032543144486533344,0.05609524276263538,0.032543144486533344,0.0642435823659655,0.0,0.0642435823659655,0.055890090000889674,0.008353492365075828,0.055890090000889674,0.008353492365075828,-1.034795132531842,-0.40016772880261053,0,0,0,1,0,0,0,1,0
196,196,1971-05-01,1.20973630831643,-0.0645161290322581,2.4,-0.07177229071374812,0.0,-0.07177229071374812,0.010035803389079456,-0.08180809410282758,0.010035803389079456,-0.08180809410282758,-0.15863377609108165,0.0,-0.15863377609108165,-0.020460997427317794,-0.13817277866376385,-0.04605961377278256,-0.11257416231829909,-0.06998002285599798,0.0,-0.06998002285599798,0.010050994975767743,-0.08003101783176572,0.010050994975767743,-0.08003101783176572,-0.0949391716233429,0.0,-0.0949391716233429,0.009816349395558666,-0.10475552101890157,0.009816349395558666,-0.10475552101890157,-0.39101037450630677,-0.40016772880261053,0,0,0,1,0,0,0,1,0
197,197,1971-06-01,1.2160243407707911,0.12643678160919544,3.5,0.11918061992770543,0.0,0.11918061992770543,0.07584992933910008,0.04333069058860535,0.07584992933910008,0.04333069058860535,0.19095291064145353,0.0,0.19095291064145353,0.0404510200973577,0.15050189054409582,0.06581412595002063,0.1251387846914329,0.120988765970901,0.0,0.120988765970901,0.07588099911123379,0.045107766859667206,0.07588099911123379,0.045107766859667206,0.09543940157964768,0.0,0.09543940157964768,0.07561252103595725,0.01982688054369043,0.07561252103595725,0.01982688054369043,-0.39101037450630677,-0.40016772880261053,0,0,1,0,0,0,1,0,0
198,198,1971-07-01,1.2221095334685599,0.0,3.5,-0.007256161681490011,0.0,-0.007256161681490011,0.0459636826257663,-0.053219844307256306,0.0459636826257663,-0.053219844307256306,-0.12643678160919544,0.0,-0.12643678160919544,-0.014100352048790484,-0.11233642956040496,-0.029886246713333786,-0.09655053489586166,-0.0054326496523795145,0.0,-0.0054326496523795145,0.046010118383814955,-0.05144276803619447,0.046010118383814955,-0.05144276803619447,-0.03156005431627516,0.0,-0.03156005431627516,0.0457056195421679,-0.07726567385844306,0.0457056195421679,-0.07726567385844306,-0.39101037450630677,-1.0459829742959326,0,0,1,0,0,0,1,0,0
199,199,1971-08-01,1.228397565922921,-0.02040816326530617,3.3,-0.02766432494679618,0.0,-0.02766432494679618,-0.010896649277893421,-0.01676767566890276,-0.010896649277893421,-0.01676767566890276,-0.02040816326530617,0.0,-0.02040816326530617,0.0008562918634286236,-0.021264455128734792,-0.04996515509212999,0.02955699182682382,-0.025824934732240255,0.0,-0.025824934732240255,-0.010927890548642943,-0.014897044183597313,-0.010927890548642943,-0.014897044183597313,-0.05255677307238202,0.0,-0.05255677307238202,-0.010565345129487239,-0.04199142794289478,-0.010565345129487239,-0.04199142794289478,-1.034795132531842,-1.0459829742959326,0,0,0,0,1,0,1,0,0
200,200,1971-09-01,1.234685598377282,-0.062499999999999924,2.7,-0.06975616168148993,0.0,-0.06975616168148993,0.003336386023311113,-0.07309254770480104,0.003336386023311113,-0.07309254770480104,-0.04209183673469376,0.0,-0.04209183673469376,-0.0028182933128058857,-0.03927354342188787,0.014233035301204537,-0.056324872035898296,-0.06790089328148857,0.0,-0.06790089328148857,0.003321022938007029,-0.0712219162194956,0.003321022938007029,-0.0712219162194956,-0.09524444077549911,0.0,-0.09524444077549911,0.003664872223649497,-0.09890931299914861,0.003664872223649497,-0.09890931299914861,-1.034795132531842,-1.6917982197892545,0,0,0,0,1,0,0,1,0
201,201,1971-10-01,1.2407707910750507,-0.022222222222222247,2.5,-0.029478383903712258,0.0,-0.029478383903712258,-0.031628582947411395,0.0021501990436991365,-0.031628582947411395,0.0021501990436991365,0.040277777777777676,0.0,0.040277777777777676,-0.020460997427317794,0.06073877520509547,-0.03496496897072251,0.07524274674850018,-0.02760774951779597,0.0,-0.02760774951779597,-0.03162858004680055,0.004020830529004583,-0.03162858004680055,0.004020830529004583,-0.055550232516747,0.0,-0.055550232516747,-0.0313060097843529,-0.0242442227323941,-0.0313060097843529,-0.0242442227323941,-1.6785798905573774,-1.6917982197892545,0,0,0,0,1,0,0,0,1
